"ranking","name","highSchool","position","height","weight","stars","rating","college"
541,"Andre Hemphill","Brevard (Brevard, NC)","WR","6-1","190",3,"0.8333","South Carolina"
542,"Darryl Tapp","Deep Creek (Chesapeake, VA)","WDE","6-2","225",3,"0.8333","Virginia Tech"
543,"Adam Podlesh","Pittsford-mendon (Pittsford, NY)","K","6-0","195",3,"0.8333","Maryland"
544,"Wes Murphy","Shiloh Christian  (Springdale, AR)","WDE","6-4","230",3,"0.8333","Arkansas"
545,"David Noel","Southern (Durham, NC)","WR","6-5","208",3,"0.8333","North Carolina"
546,"Larry Anam","American (Hialeah, FL)","S","6-0","180",3,"0.8333","Boston College"
547,"Kirby Joseph","Washington-Marion (Lake Charles, LA)","WDE","6-2","220",3,"0.8333","UCLA"
548,"Albert Bond","South Grand Prairie (Grand Prairie, TX)","OG","6-4","260",3,"0.8333","Oklahoma State"
549,"Jebiaus Brown","Milpitas (Milpitas, CA)","CB","6-0","185",3,"0.8333","UCLA"
550,"Tre Smith","Venice (Venice, FL)","RB","5-11","190",3,"0.8333","Auburn"
551,"Willis Barringer","Scott (Toledo, OH)","CB","6-0","195",3,"0.8333","Michigan"
552,"Elvis Dumervil","Miami Jackson (Miami, FL)","WDE","6-1","240",3,"0.8333","Louisville"
553,"Nick Johnson","Chandler (Chandler, AZ)","SDE","6-4","247",3,"0.8333","Arizona State"
554,"Antonio Mercier","Washington-Wilkes (Washington, GA)","OT","6-5","335",3,"0.8333","Georgia"
555,"Jon Beuthin","Blue Valley Northwest (Overland Park, KS)","OT","6-5","260",3,"0.8333","Kansas State"
556,"James ""Leon"" Pinkney","Olympic Heights Community (Boca Raton, FL)","PRO","6-4","200",3,"0.8333","East Carolina"
557,"Josh Allen","Eleanor Roosevelt (Greenbelt, MD)","RB","6-0","200",3,"0.8333","Maryland"
558,"Chris Wilson","Catonsville (Catonsville, MD)","FB","6-1","235",3,"0.8333","Penn State"
559,"Chris Hannon","Riverview (Sarasota, FL)","ATH","6-4","190",3,"0.8333","Tennessee"
560,"Lee Lispi","Pittston Area (Pittston, PA)","OT","6-6","297",3,"0.8333","Penn State"
561,"James Washington","Oxnard (Oxnard, CA)","OLB","6-2","205",3,"0.8333","Baylor"
562,"Kurt Seifried","Jenks (Jenks, OK)","OG","6-4","290",3,"0.8333","Oklahoma State"
563,"Olaolu Sanni-Osomo","LaGrange (Lagrange, GA)","S","6-2","195",3,"0.8333","Georgia"
564,"Alex Petterson","Newman Smith (Carrollton, TX)","K","6-4","280",3,"0.8333","Missouri"
565,"James Clancy","Bishop Kelley (Tulsa, OK)","FB","6-1","240",3,"0.8333","Tulsa"
566,"Robert Jenkins","Solomon Schechter Day School Of Nassau County (Glen Cove, NY)","DT","6-4","280",3,"0.8333","Virginia"
567,"Korey Smith","Kirkwood (Saint Louis, MO)","WDE","6-4","217",3,"0.8333","Iowa State"
568,"Malcolm Ruff","Gilman (Baltimore, MD)","RB","6-0","217",3,"0.8333","Duke"
569,"Mark Simmons","DeSoto (DeSoto, TX)","WR","5-11","170",3,"0.8333","Kansas"
570,"David Reese","Milford Academy (HS)  (New Berlin, NY)","CB","5-11","185",3,"0.8333","Temple"
571,"Thomas Patton","Oakland Technical (Oakland, CA)","WDE","6-3","244",3,"0.8333","UCLA"
572,"Andy Alleman","Washington (Massillon, OH)","WDE","6-4","235",3,"0.8333","Pittsburgh"
573,"Logan Robinson","Eastern Heights (Agra, KS)","OG","6-9","310",3,"0.8333","Kansas State"
574,"Scott Shurden","Neshoba Central (Philadelphia, MS)","K","5-8","185",3,"0.8333","Mississippi State"
575,"Brandon Schweitzer","West Henderson (Hendersonville, NC)","FB","6-3","250",3,"0.8333","South Carolina"
576,"Elliot Goode","Fayetteville-Manlius (Manlius, NY)","OLB","6-1","220",3,"0.8333","Wisconsin"
577,"Brandon Leone","Oak Ridge (Conroe, TX)","S","6-1","190",3,"0.8333","Texas A&M"
578,"Mark Bihl","Washington (Washington Court House, OH)","OG","6-5","260",3,"0.8333","Michigan"
579,"Antwarn Franklin","Woodlawn  (Birmingham, AL)","DT","6-5","300",3,"0.8333","Auburn"
580,"Donnie Johnson","North College Hill Jr/sr (Cincinnati, OH)","RB","6-0","195",3,"0.8333","Penn State"
581,"Akeem Retig","Carlisle (Laneville, TX)","OT","6-7","325",3,"0.8333","Baylor"
582,"Derron Ware","Dorsey (Los Angeles, CA)","S","6-4","205",3,"0.8333","Michigan State"
583,"Andy Matakis","Flour Bluff (Corpus Christi, TX)","ILB","6-3","220",3,"0.8333","Texas A&M"
584,"Paris Hodges","Vanden (Fairfield, CA)","OT","6-7","330",3,"0.8333","LSU"
585,"Jon Cochran","Valley (West Des Moines, IA)","OT","6-6","290",3,"0.8333","Stanford"
586,"Ken Darby","Sr Butler Sch (Huntsville, AL)","RB","5-11","195",3,"0.8333","Alabama"
587,"Erick Phillips","Hilliard Davidson (Hilliard, OH)","APB","5-10","205",3,"0.8333","West Virginia"
588,"Glenn Jackson","Turner (Carrollton, TX)","OLB","6-1","210",3,"0.8333","Oklahoma State"
589,"Anthony Barnett","Carter (Dallas, TX)","APB","5-10","180",3,"0.8333","SMU"
590,"Dan Veenstra","Largo (Largo, FL)","OG","6-5","285",3,"0.8333","UCF"
591,"Dontavius Wilcox","Rockledge Senior (Southwest Brevard Cnty, FL)","APB","6-0","200",3,"0.8333","UCF"
592,"John Hall","Murray County (Chatsworth, GA)","OT","6-6","280",3,"0.8333","South Carolina"
593,"D'Brickashaw Ferguson","Freeport (Freeport, NY)","OG","6-5","250",3,"0.8333","Virginia"
594,"Billy Don Malone","North Lamar (Paris, TX)","PRO","6-2","185",3,"0.8333","Tulane"
595,"Brandon Douglas","Mesquite (Mesquite, TX)","ATH","6-2","180",3,"0.8333","Texas Tech"
596,"Enrique Cook","Mount Carmel (Mount Carmel, IL)","WR","6-1","185",3,"0.8333","Wisconsin"
597,"Ronald Morton","Hamilton West-watson (Trenton, NJ)","WR","6-1","180",3,"0.8333","Virginia"
598,"Tom Berishaj","Adlai Stevenson (Sterling Heights, MI)","OG","6-5","299",3,"0.8333","Michigan"
599,"Aaron Rouse","First Colonial (Virginia Beach, VA)","S","6-4","190",3,"0.8333","Virginia Tech"
600,"Jamayel Phillips","Winnfield Senior (Winnfield, LA)","OT","6-6","320",3,"0.8333","Nebraska"
601,"Jimmy Williams","Hampton (Hampton, VA)","S","6-3","195",3,"0.8333","Virginia Tech"
602,"Micah Sweats","Jersey Village (Houston, TX)","S","6-1","190",3,"0.8333","Texas Tech"
603,"Antonio Reynolds","Buchtel (Akron, OH)","OLB","6-4","215",3,"0.8333","Miami"
604,"Zach Rupp","Dixie (Saint George, UT)","SDE","6-5","235",3,"0.8333","New Mexico"
605,"Bartley Miller","Marist School (Atlanta, GA)","OT","6-5","275",3,"0.8333","Georgia"
606,"J.J. Hair","Capistrano Valley (Mission Viejo, CA)","TE","6-7","235",3,"0.8333","UCLA"
607,"Aaron Gipson","Etiwanda (Rancho Cucamonga, CA)","CB","5-9","170",3,"0.8333","Oregon"
608,"Lequalan McDonald","Waco (Waco, TX)","OT","6-6","325",3,"0.8333","Baylor"
609,"Akeem Jackson","Elizabeth (Elizabeth, NJ)","S","6-1","180",3,"0.8333","West Virginia"
610,"Jamar Ransom","Andress (El Paso, TX)","ATH","5-11","205",3,"0.8333","Oklahoma State"
611,"Nick Reid","Derby (Derby, KS)","DUAL","6-4","197",3,"0.8333","Kansas"
612,"Clifton Ryan","Arthur Hill (Saginaw, MI)","SDE","6-3","255",3,"0.8333","Michigan State"
613,"Desmond Sims","New Madrid (New Madrid, MO)","WR","6-2","195",3,"0.8333","Arkansas"
614,"Josh Tischer","Morris Community (Morris, IL)","ILB","6-1","215",3,"0.8333","Illinois"
615,"Joel Penton","Van Wert (Van Wert, OH)","SDE","6-5","235",3,"0.8333","Ohio State"
616,"David Quaintance","Archbishop Ryan (Philadelphia, PA)","SDE","6-5","265",3,"0.8333","Maryland"
617,"Loren Wade","Junipero Serra (Gardena, CA)","RB","6-0","214",3,"0.8333","Arizona State"
618,"Grant Brigham","Mountain Brook (Birmingham, AL)","WR","6-1","170",3,"0.8333","Vanderbilt"
619,"Jeff Cook","Notre Dame (Crowley, LA)","S","6-3","190",3,"0.8333","LSU"
620,"Willie Davis","Emsley A Laney (Wilmington, NC)","S","6-3","190",3,"0.8333","Virginia"
621,"Reggie Holmes","Bowie (Bowie, MD)","WDE","6-2","235",3,"0.8333","Maryland"
622,"Gerett Burl","Libertyville (Libertyville, IL)","CB","5-9","170",3,"0.8333","Colorado"
623,"Kendall High","West Rowan (Mount Ulla, NC)","DT","6-6","260",3,"0.8333","North Carolina"
624,"Jeremy Kapinos","West Springfield (Springfield, VA)","K","6-1","215",3,"0.8333","Penn State"
625,"Terry Bynes","Dillard (Fort Lauderdale, FL)","OLB","6-2","200",3,"0.8333","Rutgers"
626,"Justin Wyatt","Compton Dominguez (Compton, CA)","CB","5-10","175",3,"0.8333","USC"
627,"Jake Carney","Lexington Catholic (Lexington, KY)","S","6-0","180",3,"0.8333","Notre Dame"
628,"Reginald Cribbs Jr.","Hubbard (Chicago, IL)","OLB","6-1","210",3,"0.8333","Wisconsin"
629,"Dvon Hill","Greenwood (Greenwood, SC)","WR","6-3","200",3,"0.8333","South Carolina"
630,"Sean Harmon","Santa Fe (Edmond, OK)","SDE","6-4","260",3,"0.8333","Oklahoma State"
631,"Nicolaus Brooks","Northside (Columbus, GA)","CB","6-2","180",3,"0.8333","Florida"
632,"Antwan Stewart","Potomac (Dumfries, VA)","ATH","6-0","180",3,"0.8333","Tennessee"
633,"David Ochoa","Dobie (Houston, TX)","OG","6-5","255",3,"0.8333","Kansas"
634,"Kyle Cook","Dakota (Macomb, MI)","OT","6-4","280",3,"0.8333","Michigan State"
635,"Jawan Walker","Cathedral Prep (Erie, PA)","APB","5-10","180",3,"0.8333","Pittsburgh"
636,"Tony Sanders","Fairley (Memphis, TN)","OG","6-4","320",3,"0.8333","Ole Miss"
637,"Jerramy Scott","Dwyer (Palm Beach Gardens, FL)","APB","5-10","175",3,"0.8333","Michigan State"
638,"Damian Spradlin","Liberty (Bedford, VA)","OG","6-3","290",3,"0.8333","Virginia"
639,"Patrick Lowery","Davie County (Mocksville, NC)","ILB","6-2","227",3,"0.8333","N.C. State"
640,"Herbert Taylor II","Hightower (Missouri City, TX)","OG","6-4","245",3,"0.8333","TCU"
641,"Jason Lilly","Dover (Dover, DE)","WR","6-2","205",3,"0.8333","Boston College"
642,"Noah Strozier","Rockhurst (Kansas City, MO)","CB","6-0","180",3,"0.8333","Kansas State"
643,"Antonio Gonzalez","Worcester Academy (Worcester, MA)","ATH","5-11","178",3,"0.8333","Boston College"
644,"D.J. Bell","Caesar Rodney (Camden Wyoming, DE)","OG","6-4","298",3,"0.8333","Virginia"
645,"Nick Cannon","Hahnville (Boutte, LA)","DUAL","6-3","198",3,"0.8333","Tulane"
646,"Brandon Wright","East (Memphis, TN)","WR","5-10","170",3,"0.8333","Mississippi State"
647,"Chris Crumpton","Hartselle Sch (Hartselle, AL)","PRO","6-3","190",3,"0.8333","Southern Miss"
648,"DeMar Baisy","Rainier Beach (Seattle, WA)","WDE","6-5","225",3,"0.8333","Washington"
649,"Ricky Wilson","Memorial (Port Arthur, TX)","ATH","5-10","162",3,"0.8333","Texas Tech"
650,"Josh Lay","Valley Forge Military Academy (HS) (Wayne, PA)","S","6-1","190",3,"0.8333","Pittsburgh"
651,"Andrew Ward","Evangel Christian Academy (Shreveport, LA)","ILB","6-1","220",3,"0.8333","Colorado"
652,"Jordan Reffett","Moses Lake (Moses Lake, WA)","SDE","6-6","245",3,"0.8333","Washington"
653,"Troy Reddick","Westover School (Middlebury, CT)","OT","6-6","310",3,"0.8333","Auburn"
654,"Josh Harris","Union (Union, SC)","DUAL","6-3","180",3,"0.8333","Middle Tennessee State"
655,"Jason Whieldon","Orange (Orange, CA)","PRO","6-1","190",3,"0.8333","Hawaii"
656,"Robert Price","Shaker Heights (Cleveland, OH)","DT","6-2","290",3,"0.8333","Penn State"
657,"Ty Kalandyk","Suwannee (Live Oak, FL)","OLB","6-2","210",3,"0.8333","UCF"
658,"Brian Johnson","Amos P. Godby (Tallahassee, FL)","OT","6-5","300",3,"0.8333","LSU"
659,"Stephon Heyer","Brookwood (Snellville, GA)","OT","6-5","260",3,"0.8333","Maryland"
660,"Sean Lowe","Lamar (Arlington, TX)","ILB","6-3","215",3,"0.8333","Kansas State"
661,"A.J. Hawk","Centerville (Dayton, OH)","OLB","6-2","230",3,"0.8333","Ohio State"
662,"Aaron Scranton","Buford (Buford, GA)","WDE","6-5","230",3,"0.8333","Georgia"
663,"Deon Anderson","Avon Old Farms (Avon, CT)","ILB","5-11","230",3,"0.8333","Connecticut"
664,"Chase Pressley","Southside (Fort Smith, AR)","DT","6-4","270",3,"0.8333","Arkansas"
665,"Chris Auletta","St. Anthony's (Long Island City, NY)","OT","6-6","300",3,"0.8333","Penn State"
666,"Brandon Browner","Sylmar (Sylmar, CA)","WR","6-4","190",3,"0.8222","Oregon State"
667,"Marcus Jones","Klein (Spring, TX)","SDE","6-4","250",3,"0.8000","Colorado"
668,"Dwayne Smith","Hales Franciscan (Chicago, IL)","RB","5-10","215",3,"0.8000","Wisconsin"
669,"Robin Kezirian","Central East (Fresno, CA)","OG","6-4","280",3,"0.8000","Washington"
670,"Chris Pazan","Brother Rice (Oak Lawn, IL)","DUAL","6-2","205",3,"0.8000","Illinois"
671,"Jeff Burns","Ridge (Basking Ridge, NJ)","OLB","6-3","210",3,"0.8000","Boston College"
672,"Shawn Bell","China Spring (China Spring, TX)","PRO","6-1","185",3,"0.8000","Baylor"
673,"Justin Tyler","Jones County (Gray, GA)","PRO","6-4","220",3,"0.8000","Mississippi State"
674,"Tyrone Henderson","McClymonds (Oakland, CA)","CB","6-0","180",3,"0.8000","Colorado"
675,"Alexander Webb","Highland Park (Dallas, TX)","PRO","6-1","180",3,"0.8000","Northwestern"
676,"Mark Setterstrom","Northfield Senior (Northfield, MN)","OG","6-3","270",3,"0.8000","Minnesota"
677,"Roman Fry","Ironton (Ironton, OH)","OG","6-4","255",3,"0.8000","Clemson"
678,"Joseph Ferguson","The Pembroke Hill School (Kansas City, MO)","DUAL","6-1","182",3,"0.8000","Northwestern"
679,"Junior Joseph","O Perry Walker  (New Orleans, LA)","WR","6-1","175",3,"0.8000","LSU"
680,"Mike Talbot","Agua Fria (Avondale, AZ)","ILB","6-2","230",3,"0.8000","Arizona State"
681,"David Overstreet","W W Samuell (Dallas, TX)","DUAL","6-2","180",3,"0.8000","Missouri"
682,"Adam Serena","South Allegheny (Mckeesport, PA)","TE","6-3","220",3,"0.8000","West Virginia"
683,"Zac Tubbs","Cullman Sch (Cullman, AL)","OT","6-7","330",3,"0.8000","Arkansas"
684,"Seth Nitschmann","Calallen (Corpus Christi, TX)","WDE","6-4","230",3,"0.8000","Texas Tech"
685,"Dan Mozes","Washington (Washington, PA)","OG","6-3","280",3,"0.8000","West Virginia"
686,"Luke Getsy","Steel Valley (Homestead, PA)","PRO","6-3","200",3,"0.8000","Pittsburgh"
687,"Quinton Broussard","The Colony (The Colony, TX)","CB","5-10","185",3,"0.8000","Toledo"
688,"Bubba Terranova","Salmen (Slidell, LA)","WR","6-3","185",3,"0.8000","Tulane"
689,"Anthony Longe","St. Paul Open School (Saint Paul, MN)","CB","5-11","175",3,"0.8000","Illinois"
690,"Jeremy Foreman","Lutcher (Lutcher, LA)","CB","6-2","170",3,"0.8000","Tulane"
691,"Gerald McCloud","St. John's Day School (Orange Park, FL)","WR","6-2","185",3,"0.8000","Clemson"
692,"Ryan Willis","Holy Cross (New Orleans, LA)","WDE","6-4","250",3,"0.8000","LSU"
693,"Tim Volk","Notre Dame (Sherman Oaks, CA)","WDE","6-2","250",3,"0.8000","Arizona"
694,"Craig Wilson","John Curtis (New Orleans, LA)","DT","6-2","275",3,"0.8000","West Virginia"
695,"Brian Robison","Splendora (Splendora, TX)","ILB","6-3","248",3,"0.8000","Texas"
696,"Taitusi Lutui","Mesa (Mesa, AZ)","OG","6-4","330",3,"0.8000","Utah"
697,"Darnell Ray","Hazelwood East (Saint Louis, MO)","CB","6-1","175",3,"0.8000","Illinois"
698,"Scott Moss","Minooka (Minooka, IL)","DT","6-2","230",3,"0.8000","Illinois"
699,"Danny Foster","Centennial (Corona, CA)","CB","5-11","170",3,"0.8000","Colorado State"
700,"Travis Farst","Cedar Park (Cedar Park, TX)","OT","6-7","303",3,"0.8000","Baylor"
701,"Glen January","Second Baptist (Houston, TX)","OT","6-6","250",3,"0.8000","Texas Tech"
702,"Tommy Griffin","John Tyler (Tyler, TX)","CB","5-10","195",3,"0.8000","Tulane"
703,"Chris Reis","Roswell (Roswell, GA)","S","6-1","204",3,"0.8000","Georgia Tech"
704,"Tom Hagan","Cave Spring (Roanoke, VA)","K","6-2","170",3,"0.8000","Virginia"
705,"Marshall Tharpe","Santa Margarita Catholic (Rancho Santa Margarita, CA)","PRO","6-3","182",3,"0.8000","Colorado State"
706,"Steven Kielp","Riverside Brookfield (Riverside, IL)","WDE","6-6","220",3,"0.8000","Michigan State"
707,"Wesley Hill","Crisp County (Cordele, GA)","PRO","6-3","215",3,"0.8000","Auburn"
708,"Kenyon Scott","Newton (Newton, TX)","DT","6-3","285",3,"0.8000","Texas Tech"
709,"Brandon Horn","Detroit Country Day (Franklin, MI)","WR","6-1","205",3,"0.8000","Northwestern"
710,"D.J. Walker","Brevard (Brevard, NC)","APB","6-0","170",3,"0.8000","North Carolina"
711,"Ramzee Robinson","Sr Butler Sch (Huntsville, AL)","CB","5-10","170",3,"0.8000","Alabama"
712,"LaJuan Ramsey","Compton Dominguez (Compton, CA)","TE","6-4","245",3,"0.8000","USC"
713,"Edward Johnson","Crockett  (Detroit, MI)","SDE","6-3","245",3,"0.8000","Penn State"
714,"Robert Ziminski","Argo Community (Summit Argo, IL)","WDE","6-4","225",3,"0.8000","Boston College"
715,"Tee Milons","Starkville (Starkville, MS)","WR","5-10","165",3,"0.8000","Mississippi State"
716,"Wes Walker","Bishop Amat (La Puente, CA)","OLB","6-2","215",3,"0.8000","UCLA"
717,"Dan Santucci","St. Patrick (Chicago, IL)","WDE","6-4","250",3,"0.8000","Notre Dame"
718,"Graeme McFarland","Mountain Brook (Birmingham, AL)","PRO","6-3","200",3,"0.8000","Indiana"
719,"D'Qwell Jackson","Seminole (Seminole, FL)","OLB","6-1","210",3,"0.8000","Maryland"
720,"Enoka Lucas","Kamehameha (Honolulu, HI)","OG","6-4","290",3,"0.8000","Oregon"
721,"Alex Ligon","North High School (Torrance, CA)","ILB","6-3","230",3,"0.8000","Colorado"
722,"Dedrick Clark","Pontotoc (Pontotoc, MS)","OLB","6-5","240",3,"0.8000","Ole Miss"
723,"Emmett Morris","Parkway South (Ballwin, MO)","ILB","6-0","210",3,"0.8000","Missouri"
724,"Anthony Spencer","Bishop Luers (Fort Wayne, IN)","WDE","6-4","240",3,"0.8000","Purdue"
725,"Chad Andrus","Keller (Keller, TX)","TE","6-4","215",3,"0.8000","TCU"
726,"Will Down","San Pasqual (Escondido, CA)","DT","6-3","280",3,"0.8000","Colorado"
727,"Jo Jo Walker","Creekview (Carrollton, TX)","CB","5-10","165",3,"0.8000","Maryland"
728,"Steve Roach","Martinsburg (Martinsburg, WV)","OG","6-3","305",3,"0.8000","Penn State"
729,"Zeb McHargue","Jones County (Gray, GA)","OT","6-6","280",3,"0.8000","Georgia Tech"
730,"David Harris","Ottawa Hills (Grand Rapids, MI)","ILB","6-2","240",3,"0.8000","Michigan"
731,"Marcus Smith","Mission Bay (San Diego, CA)","WDE","6-4","210",3,"0.8000","Arizona"
732,"Derell Jenkins","Bolingbrook (Bolingbrook, IL)","ATH","6-2","186",3,"0.8000","Northwestern"
733,"Rick McDole","Marysville (Marysville, OH)","OT","6-6","325",3,"0.8000","Northwestern"
734,"Brad Brezina","Athens Academy (Athens, GA)","SDE","6-3","265",3,"0.8000","Georgia Tech"
735,"Joseph Edwards","Dayton (Dayton, TX)","DT","6-3","275",3,"0.8000","Texas Tech"
736,"James Cox","Royal (Simi Valley, CA)","DUAL","6-3","185",3,"0.8000","Colorado"
737,"William Kershaw","Hoke County (Raeford, NC)","ILB","6-3","210",3,"0.8000","Maryland"
738,"Terron Pullen","Johnson County (Wrightsville, GA)","SDE","6-4","260",3,"0.8000","Georgia Tech"
739,"Jay Richardson","Dublin Scioto (Dublin, OH)","SDE","6-5","240",3,"0.8000","Ohio State"
740,"Alex Potasi","Narbonne (Harbor City, CA)","OT","6-6","320",3,"0.8000","UCLA"
741,"Scott Lee","Stephenville (Stephenville, TX)","ILB","6-3","225",3,"0.8000","Texas Tech"
742,"Jonathan Cruz","Arlington (Arlington, TX)","OT","6-7","320",3,"0.8000","Oklahoma State"
743,"Mahlon Carey","South Cobb (Avondale Estates, GA)","ATH","6-2","195",3,"0.8000","North Carolina"
744,"William Blaylock","John Tyler (Tyler, TX)","OG","6-3","290",3,"0.8000","Tulane"
745,"Chris White","Chester (Chester, SC)","OG","6-4","290",3,"0.8000","South Carolina"
746,"Mike Imoh","Robinson Secondary (Fairfax, VA)","APB","5-7","180",3,"0.8000","Virginia Tech"
747,"Jeff Ballard","Friendswood (Friendswood, TX)","PRO","6-1","195",3,"0.8000","TCU"
748,"Will Prosser","Starkville Academy (Starkville, MS)","WR","6-4","205",3,"0.8000","Mississippi State"
749,"Joseph Karaska","Southfield-lathrup (Southfield, MI)","OT","6-5","315",3,"0.8000","Michigan State"
750,"Whit Efird","West Stanly (Oakboro, NC)","OT","6-5","310",3,"0.8000","North Carolina"
751,"Donnell Clark","Griffin (Griffin, GA)","ILB","6-3","240",3,"0.8000","Clemson"
752,"Billy Gaines","Urbana (Ijamsville, MD)","WR","5-7","165",3,"0.8000","Pittsburgh"
753,"Gerald Commissiong","Alma Academy (Montreal, QC)","S","6-0","201",3,"0.8000","Stanford"
754,"George Hall","Fitch Senior (Groton, CT)","SDE","6-2","240",3,"0.8000","Purdue"
755,"Rondell Biggs","Southfield-lathrup (Southfield, MI)","SDE","6-5","265",3,"0.8000","Michigan"
756,"Jeromey Clary","Mansfield Summit (Arlington, TX)","OT","6-8","290",3,"0.8000","Kansas State"
757,"D.D. Terry","Willis (Willis, TX)","OLB","6-0","177",3,"0.8000","Baylor"
758,"Taufui Vakapuna","East (Salt Lake City, UT)","FB","6-0","215",3,"0.8000","Brigham Young"
759,"Steve Harris","Coral Gables Senior (Miami, FL)","WDE","6-4","220",3,"0.8000","Florida"
760,"Brandon Avalos","Hillcrest (Tuscaloosa, AL)","DUAL","6-2","185",3,"0.8000","Alabama"
761,"Tywan Napper","Clairton (Clairton, PA)","CB","5-11","185",3,"0.8000","West Virginia"
762,"Andrew Carnahan","Hereford (Hereford, TX)","OT","6-8","275",3,"0.8000","Arizona State"
763,"Elliot Vallejo","Palma (Salinas, CA)","OT","6-8","300",3,"0.8000","UCLA"
764,"Jackie Battle","Humble (Humble, TX)","FB","6-2","225",3,"0.8000","Houston"
765,"Steven Bright","Riverside (Greer, SC)","DUAL","6-4","205",3,"0.8000","Vanderbilt"
766,"DeMeco Ryans","Jess Lanier (Hueytown, AL)","ILB","6-2","212",3,"0.8000","Alabama"
767,"Nathaniel Webber","Dorsey (Los Angeles, CA)","OT","6-6","300",3,"0.8000","Michigan State"
768,"Greg Pruitt Jr.","Shaker Heights (Cleveland, OH)","APB","5-8","195",3,"0.8000","Minnesota"
769,"Chris Messner","Frederick (Frederick, OK)","OT","6-7","240",3,"0.8000","Oklahoma"
770,"Del Scales","Flower Mound (Flower Mound, TX)","OT","6-6","280",3,"0.8000","Colorado"
771,"Michael Roberts","Eastern Commerce Collegiate Institute (Toronto, ON)","CB","5-11","175",3,"0.8000","Ohio State"
772,"Paul Joran","Apple Valley (Saint Paul, MN)","ILB","6-3","220",3,"0.8000","Wisconsin"
773,"Reggie Carter","Naples (Naples, FL)","CB","6-0","190",3,"0.8000","Pittsburgh"
774,"John Stocco","Academy Of Holy Angels (Minneapolis, MN)","PRO","6-2","180",3,"0.8000","Wisconsin"
775,"Trevor Hooper","Mountain View (Mountain View, CA)","S","6-1","190",3,"0.8000","Stanford"
776,"Tim Norman","Robert E Lee (Tyler, TX)","CB","6-0","185",3,"0.8000","Texas Tech"
777,"Mike Davis","Cathedral (Los Angeles, CA)","S","6-2","170",3,"0.8000","Arizona State"
778,"Willie Gaston","Galena Park (Galena Park, TX)","ATH","5-10","180",3,"0.8000","Houston"
779,"Trent Shelton","North Crowley (Fort Worth, TX)","WR","6-2","175",3,"0.8000","Baylor"
780,"Matt Fawley","Pearce (Richardson, TX)","S","6-0","205",3,"0.8000","Arizona State"
781,"Lonta Hobbs","Clarksville (Clarksville, TX)","RB","6-0","210",3,"0.8000","TCU"
782,"Dash Crutchley","Chaparral (Temecula, CA)","ATH","6-6","220",3,"0.8000","Washington"
783,"Brandon Coleman","North Miami (Miami, FL)","ATH","6-3","195",3,"0.8000","Missouri"
784,"Fred Staugh","Flower Mound (Flower Mound, TX)","OG","6-5","290",3,"0.8000","Colorado"
785,"Aaron Singh","Carlsbad (Carlsbad, CA)","APB","5-11","192",3,"0.8000","Brigham Young"
786,"Andre Chattams","Chaminade Julienne (Dayton, OH)","WR","6-0","180",3,"0.8000","Purdue"
787,"Otis Riddley","Provine (Jackson, MS)","DT","6-3","303",3,"0.8000","Mississippi State"
788,"Jake Ottolini","New Hampton School (New Hampton, NH)","WDE","6-5","235",3,"0.8000","Boston College"
789,"Chris Vincent","Valley Forge Military Academy (HS) (Wayne, PA)","ATH","6-2","210",3,"0.8000","LSU"
790,"Carlos Alexander","Buchtel (Akron, OH)","CB","5-10","165",3,"0.8000","Michigan State"
791,"Jack Tipton","Pomona (Arvada, CO)","OG","6-4","280",3,"0.8000","Colorado"
792,"Rueben Riley","Creston (Grand Rapids, MI)","OG","6-3","290",3,"0.8000","Michigan"
793,"Tyson Davis","Madison (Houston, TX)","S","6-1","180",3,"0.8000","Houston"
794,"Travarous Bain","Northwestern (Miami, FL)","S","6-0","176",3,"0.8000","Miami"
795,"Steven Brent","Georgetown (Georgetown, TX)","OG","6-4","270",3,"0.8000","Vanderbilt"
796,"Nate Robinson","Rainier Beach (Seattle, WA)","APB","5-10","171",3,"0.8000","Washington"
797,"Adam Carriker","Kennewick (Kennewick, WA)","SDE","6-6","235",3,"0.8000","Nebraska"
798,"Cary Wade","Robinson Secondary (Fairfax, VA)","S","5-11","180",3,"0.8000","Virginia Tech"
799,"Charlie Vample","Reading Community (Cincinnati, OH)","WR","6-1","175",3,"0.8000","Cincinnati"
800,"Brian Rackley","Lawton Chiles (Tallahassee, FL)","SDE","6-6","235",3,"0.8000","North Carolina"
801,"Brad Butler","E. C. Glass (Lynchburg, VA)","OT","6-8","265",3,"0.8000","Virginia"
802,"Will Gulley","Newton (Newton, TX)","ATH","6-3","180",3,"0.8000","Houston"
803,"Xavier Rainey","Southwest DeKalb (Decatur, GA)","SDE","6-4","240",3,"0.8000","North Carolina"
804,"Kurt Mann","Grand Island Senior Sch (Grand Island, NE)","OG","6-6","270",3,"0.8000","Nebraska"
805,"Michael Sampson","Lewisville (Lewisville, TX)","ATH","6-2","190",3,"0.8000","Georgia Tech"
806,"Lamarr Watkins","Lenape (Medford, NJ)","RB","6-1","205",3,"0.8000","Wisconsin"
807,"Richard Freeman","Brentwood (Brentwood, TN)","WDE","6-5","230",3,"0.8000","Vanderbilt"
808,"Dennis Burke","Sprayberry (Marietta, GA)","OLB","6-2","215",3,"0.8000","Middle Tennessee State"
809,"Lee Guess","Hewitt-Trussville (Trussville, AL)","WR","6-0","175",3,"0.8000","Auburn"
